"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000111077",382.035820909716,0.482670439044681,0.24534176355244,1.96733907858095,0.0491441326633817,0.355087003766399
"ENSG00000131941",379.513146646795,-0.469357715500488,0.238731344490525,-1.9660498142887,0.0492928566786269,0.355087003766399
"ENSG00000133816",311.560947471168,0.566343586068474,0.287620912294015,1.9690626163147,0.0489459010732128,0.355087003766399
"ENSG00000182795",729.302739754287,-0.583704367494275,0.296818246001676,-1.96653802573504,0.0492364943282219,0.355087003766399
"ENSG00000197256",653.665241691322,0.48099377588766,0.244526615903177,1.96704057802082,0.0491785328695291,0.355087003766399
"ENSG00000072042",5803.86857352535,-1.1737898335991,0.598809630651618,-1.9602053365805,0.0499717949981624,0.359165226352481
"ENSG00000138119",557.451642113288,0.467220356442051,0.238777788909043,1.95671615260676,0.0503808497485576,0.361289697295962
"ENSG00000113140",1955.01790023725,0.430864556777077,0.220950663059056,1.95004871590684,0.0511703128987661,0.366126463527351
"ENSG00000124762",288.68978650384,0.508247885611961,0.261136405760518,1.94629272058704,0.0516195875117778,0.36707914932501
"ENSG00000158710",254.040261871803,0.52665540076451,0.270628575076729,1.94604505682813,0.0516493275432175,0.36707914932501
"ENSG00000187514",596.670064204509,0.494725543644243,0.254152693347053,1.94656817179066,0.0515865275343781,0.36707914932501
"ENSG00000185624",3860.32522743835,-0.403364315630332,0.207473668673011,-1.94417112402854,0.0518748186940424,0.367860629670002
"ENSG00000008394",279.744023504504,-0.525053963277402,0.271852992702296,-1.93138930735401,0.0534349264724724,0.372232642687181
"ENSG00000023287",225.403632305648,-0.547594840320431,0.283446281079111,-1.9319175338469,0.0533696852597646,0.372232642687181
"ENSG00000104332",455.278560814263,0.508761237183134,0.263268485209948,1.93248058831429,0.0533002157153941,0.372232642687181
"ENSG00000105738",298.15733849903,-0.479266617972931,0.24881727469943,-1.92617903460233,0.0540820227050756,0.372232642687181
"ENSG00000111275",225.784504562685,0.549287151508965,0.284723944866221,1.92919198196362,0.0537070332020381,0.372232642687181
"ENSG00000125637",576.454064158677,-0.453284311498458,0.235551469990523,-1.92435356704289,0.0543102804130503,0.372232642687181
"ENSG00000132356",509.117964972771,-0.47315472066614,0.244823679313798,-1.93263462910253,0.0532812233586692,0.372232642687181
"ENSG00000134333",564.772899970267,0.468917404701316,0.243089885794514,1.92898772060676,0.05373238666077,0.372232642687181
"ENSG00000137970",451.899395923199,0.453315909616055,0.234632817921662,1.93202261146352,0.0533567150684237,0.372232642687181
"ENSG00000155090",226.497576949015,0.535690363907173,0.2782959665567,1.92489445871301,0.0542425633014959,0.372232642687181
"ENSG00000170275",585.885891364713,0.440461481384823,0.227782269807965,1.93369519829686,0.0531506145708501,0.372232642687181
"ENSG00000173064",765.780906540006,-0.420285253816221,0.218193659279337,-1.92620287502562,0.0540790469867973,0.372232642687181
"ENSG00000175745",224.999504213513,0.496253686486514,0.256962243393411,1.93123191926195,0.0534543783381411,0.372232642687181
"ENSG00000179362",1456.64188640023,-1.61734445339492,0.840641001183568,-1.92394190994468,0.0543618652165638,0.372232642687181
"ENSG00000184304",291.066964302717,-0.485550131306517,0.252159334912862,-1.92556873404789,0.054158245847905,0.372232642687181
"ENSG00000240409",236.919440767364,0.567440738864141,0.294528874259481,1.92660478634168,0.0540289017132518,0.372232642687181
"ENSG00000131473",1013.58013257337,-0.465483622015379,0.242384722126844,-1.920433012159,0.0548032270213428,0.374449516815355
"ENSG00000225946",289.83371492233,0.506423668528293,0.264508213806479,1.91458579391718,0.0555453482555718,0.378707470761757
"ENSG00000132388",273.467256885627,-0.480719830625451,0.251228185959914,-1.91347889086838,0.0556867733527296,0.378860440929681
"ENSG00000005810",295.07348600191,-0.492267827224556,0.257523544518161,-1.91154493522374,0.0559345879547251,0.379735027820565
"ENSG00000019144",342.693297636081,0.49818153865488,0.261265856253779,1.90679924961559,0.0565465885660295,0.383073059562209
"ENSG00000137558",1100.81193132568,-0.582271607212971,0.305596415574443,-1.90536137709093,0.0567331121488261,0.383520656224761
"ENSG00000166444",254.767925032072,0.50750120199569,0.266500410304911,1.90431677540399,0.0568689407417342,0.383624379918817
"ENSG00000133678",238.449181736242,-0.555349529469336,0.291859626339215,-1.90279668495114,0.0570670799603557,0.384147109077743
"ENSG00000064042",682.276121124828,-0.443791960287915,0.233518721964601,-1.90045558897496,0.0573733578196966,0.384582676416661
"ENSG00000158270",279.519729493754,-0.514123164184761,0.270487598634807,-1.90072730424471,0.0573377402357297,0.384582676416661
"ENSG00000112972",264.314320504569,-0.520828975226691,0.274489855104573,-1.89744344113654,0.0577694368144368,0.385614018484627
"ENSG00000164647",305.04139690198,-0.536359651157072,0.282633473295332,-1.8977216141579,0.0577327637616003,0.385614018484627
"ENSG00000174804",273.896732040861,-0.525312288286511,0.277048363366719,-1.89610319982715,0.0579463995692236,0.385986059055247
"ENSG00000188257",926.647955146853,0.555602250895988,0.293604281171627,1.89235064515701,0.0584442772775851,0.38848972620424
"ENSG00000102910",574.165610965898,-0.42614874969541,0.225348855290819,-1.89106241141297,0.0586160134468509,0.388819555864111
"ENSG00000174469",452.391576141688,-1.29153218830071,0.683922943515339,-1.88841769463426,0.058969897711354,0.389543888616081
"ENSG00000247627",1940.62219153903,0.40734122458605,0.21569208790881,1.88853113962282,0.0589546815383772,0.389543888616081
"ENSG00000072364",513.080836146993,-0.443974883274723,0.235280185524305,-1.88700498635428,0.059159654978678,0.389988284579939
"ENSG00000175899",2569.76914833221,0.525328837956203,0.27883921339974,1.88398479378544,0.059567032367495,0.391424788199179
"ENSG00000187097",1387.63279095463,-0.460998186044326,0.244747304740868,-1.88356797854187,0.0596234366446615,0.391424788199179
"ENSG00000100852",239.330696426397,-0.513205917229037,0.273556108410087,-1.87605358261528,0.0606479225804323,0.394548594634285
"ENSG00000133657",237.159358231085,-0.484349422861,0.258072250985202,-1.8767977611385,0.0605458174461099,0.394548594634285
"ENSG00000147408",528.326968804795,-0.440243460100186,0.234729252382977,-1.87553726529959,0.0607188477923367,0.394548594634285
"ENSG00000181852",313.414203574965,-0.477798630579037,0.254681268700388,-1.87606506366642,0.0606463462379091,0.394548594634285
"ENSG00000198911",684.518233945866,-0.408395155314473,0.217432465997515,-1.87826207756454,0.0603453216292274,0.394548594634285
"ENSG00000102158",440.462228388116,-0.446219553949301,0.238435060144456,-1.87145109313605,0.0612825826797673,0.396592974090201
"ENSG00000136152",302.578931237087,-0.460362975293195,0.245922439429994,-1.87198442061748,0.0612087589188446,0.396592974090201
"ENSG00000136999",608.745049707787,-0.515713995341456,0.276054255573238,-1.86816172882593,0.061739531489868,0.398739692218539
"ENSG00000125868",1642.00357597682,0.413011143197247,0.221296583509103,1.86632408258693,0.06199603741815,0.398778551796747
"ENSG00000148672",482.925208863673,-0.447151847769784,0.239537623548337,-1.86672908057615,0.0619394305667883,0.398778551796747
"ENSG00000105373",431.183351313284,0.431897872866614,0.232314505471939,1.8591085046077,0.0630117600450062,0.404494846740524
"ENSG00000187164",271.866407350352,-0.488532447342355,0.263392700311976,-1.85476836208336,0.0636293117899872,0.406818732408272
"ENSG00000197958",659.672710688456,0.431793258861074,0.232721113228542,1.85541076557603,0.0635375912226091,0.406818732408272
"ENSG00000005700",244.111794642557,-0.465854511241639,0.25174017101095,-1.85053704131065,0.0642361844043598,0.409141161886997
"ENSG00000113721",435.996266509942,0.445927382216042,0.240983966797341,1.85044419403658,0.0642495543164253,0.409141161886997
"ENSG00000154556",461.11548298084,-0.42126523404244,0.227910264987145,-1.84838201151756,0.0645470991277789,0.409717052260045
"ENSG00000176903",235.316638031369,0.496183619789806,0.26849261452607,1.84803451918275,0.064597349319894,0.409717052260045
"ENSG00000159840",423.524193049287,0.464847133690373,0.252209814708848,1.84309692399161,0.0653148603808186,0.413444364716752
"ENSG00000132294",425.451319383009,-0.450945748092483,0.245768865115057,-1.83483675965779,0.0665298801874468,0.419467601023427
"ENSG00000137154",2041.09142286008,0.381258811164891,0.207750403235618,1.83517723781499,0.0664794326320122,0.419467601023427
"ENSG00000071553",809.046163496634,-0.433770000530658,0.236545833371298,-1.8337672422654,0.0666885522599283,0.41963705611781
"ENSG00000130396",711.454265397182,-0.408102557238204,0.222699038366479,-1.83252949914683,0.0668725709369707,0.419965021426656
"ENSG00000039068",1913.81264509337,-0.386398472334148,0.211351148712434,-1.82822981889672,0.0675150675519118,0.420518694732039
"ENSG00000101557",366.353838200186,-0.439462049462074,0.24064084832512,-1.82621550963091,0.0678178060317063,0.420518694732039
"ENSG00000110237",314.814022630402,0.508062421729342,0.277739745161494,1.82927517786093,0.0673583952279517,0.420518694732039
"ENSG00000130529",741.34802016628,-0.463177604749501,0.253634139873611,-1.82616427339122,0.0678255210663464,0.420518694732039
"ENSG00000162522",803.475506262508,-0.400249074954998,0.218947590467048,-1.82805882495079,0.067540723641937,0.420518694732039
"ENSG00000189180",280.544567469843,-0.469144429168597,0.256603821303942,-1.82828309720651,0.0675070752636307,0.420518694732039
"ENSG00000198589",522.403561274962,-0.409248977600679,0.224151708496805,-1.825767826376,0.0678852415490792,0.420518694732039
"ENSG00000047346",236.838145298575,-0.46996996291347,0.257735949576332,-1.82345522107416,0.0682344732370828,0.42172603617748
"ENSG00000096696",948.680745777848,-0.397698542060795,0.218188995739255,-1.82272502200827,0.0683450485765011,0.42172603617748
"ENSG00000055332",352.202097952763,-0.491127337842352,0.27022151886987,-1.81749899081451,0.0691407426930851,0.422378757076476
"ENSG00000067113",966.46148544498,-0.413235713208154,0.227334386557784,-1.81774398262058,0.0691032719859738,0.422378757076476
"ENSG00000101384",966.392763818059,-0.576837014870314,0.317740954599282,-1.81543174249536,0.0694575866902401,0.422378757076476
"ENSG00000106211",456.208765645178,0.440806592866401,0.24209766355503,1.82078003725221,0.0686403000045353,0.422378757076476
"ENSG00000162512",372.041190952261,0.445427366119352,0.244901729330315,1.81880041164828,0.0689418855808805,0.422378757076476
"ENSG00000163531",319.315882951898,0.46903892099993,0.258233097705869,1.81633928867697,0.0693183419540404,0.422378757076476
"ENSG00000211689",1139.82572637604,-1.31225865112232,0.722681905605483,-1.81581777673384,0.0693983294426938,0.422378757076476
"ENSG00000249264",485.065499581555,0.414227305449552,0.228214732706862,1.81507696955578,0.0695120818806764,0.422378757076476
"ENSG00000077147",1635.23606254837,-0.377587179180388,0.208947625344945,-1.80709007128959,0.0707482364792229,0.429071209428278
"ENSG00000163681",446.153647461103,0.465729846904719,0.257898254372816,1.8058666121542,0.0709391774394546,0.429411294614493
"ENSG00000113407",308.069079940277,-0.444318055212639,0.246441098885695,-1.80293813500128,0.0713979310705042,0.431368145215342
"ENSG00000211897",498.492299305185,-0.555577698983983,0.308467286965756,-1.80109114470106,0.0716885152515633,0.432303470759427
"ENSG00000119899",233.38977247798,-0.479838003738103,0.267127620387703,-1.79628749375177,0.0724488058185141,0.436062377554156
"ENSG00000132821",276.119799211088,-0.496002400638008,0.276418082967325,-1.79439201413114,0.0727506206678183,0.437052785294969
"ENSG00000081181",374.904027901832,-1.35484295293764,0.755953907484056,-1.79222957844982,0.0730961984574274,0.437889135260973
"ENSG00000100612",917.70131673093,-0.513477868652758,0.286570857163548,-1.79180072159156,0.0731648932031526,0.437889135260973
"ENSG00000154930",566.878306435056,-0.439000120635116,0.245250052564175,-1.79001030191519,0.0734522552745889,0.438784204116869
"ENSG00000110066",252.48038974278,-0.449401120870508,0.251324920430803,-1.78812797433767,0.0737553632646802,0.43913175808715
"ENSG00000117335",1492.47986758656,-0.373870463168205,0.209107251656589,-1.78793638291512,0.0737862721660255,0.43913175808715
"ENSG00000131002",419.917073871607,-0.455773689045018,0.255217507064001,-1.78582454741525,0.0741276708344256,0.439520491502441
"ENSG00000179889",968.387756716033,-0.386908377752395,0.216618405013884,-1.78612882745396,0.0740784015551147,0.439520491502441
"ENSG00000103978",603.151407226369,-0.392882318471233,0.220570685831255,-1.78120821899154,0.0748784414706349,0.441505477115744
"ENSG00000114867",1612.00525923147,-0.397663246076483,0.223091576983856,-1.78251125144568,0.0746658980654311,0.441505477115744
"ENSG00000168056",763.45639818914,0.390011811017334,0.218856249899218,1.78204557190819,0.0747418004581425,0.441505477115744
"ENSG00000145495",734.552989156337,-0.417357158860725,0.234942704679115,-1.7764210190342,0.0756635492044717,0.443669872314987
"ENSG00000159692",500.977233574282,-0.402004378887024,0.226243380498764,-1.77686692092731,0.0755901380623304,0.443669872314987
"ENSG00000198695",8543.00717419412,0.392443008313765,0.220748752685206,1.77778131717646,0.075439778092059,0.443669872314987
"ENSG00000010327",245.150287363155,0.524622574999209,0.295682562874601,1.7742763384451,0.0760174524312147,0.444109300075207
"ENSG00000164190",261.06922428466,-0.472905835903585,0.266449670358545,-1.77484113704185,0.0759241217852606,0.444109300075207
"ENSG00000085063",911.633648963435,0.377637389998532,0.213354094548094,1.77000301212127,0.0767266389487251,0.44743153555447
"ENSG00000234797",398.554871582582,0.410357384300829,0.232219190696115,1.7671122833161,0.0772094257942309,0.449423787438448
"ENSG00000055917",570.842456149713,-0.392596803499205,0.222451662518163,-1.76486342720477,0.0775867216006925,0.450290203068481
"ENSG00000169908",320.486415479777,0.442630163741541,0.250847348828167,1.76453993159301,0.0776411185567199,0.450290203068481
"ENSG00000139218",237.301380870425,-0.470762433167466,0.267328221142207,-1.76099040780675,0.0782400265349375,0.452938626340438
"ENSG00000115415",918.262410020199,-0.529785511550979,0.301461290408162,-1.75739150732645,0.0788510998970512,0.454914814519076
"ENSG00000130164",390.379029710082,-0.423638895873302,0.241074112261664,-1.75729733856068,0.0788671412105937,0.454914814519076
"ENSG00000099204",271.812995134395,0.440539976309707,0.250957641755445,1.75543559155296,0.079184828631426,0.4550983652752
"ENSG00000149428",1339.07155737633,-0.369380411032087,0.210337790002102,-1.75612956201734,0.0790662884648313,0.4550983652752
"ENSG00000122585",5039.16891678424,-2.56768936094656,1.4645968177114,-1.75317147347,0.0795725780272008,0.455681813738502
"ENSG00000137962",324.51826704098,-0.443554847940686,0.252916530878581,-1.75375981316787,0.0794716717341421,0.455681813738502
"ENSG00000176788",485.011010839583,-0.445122793324063,0.254135058060939,-1.75152061553557,0.0798562733753711,0.456485411897992
"ENSG00000178904",260.983529950102,-0.453191481233299,0.259665736577176,-1.7452879506057,0.0809347582982738,0.461821273157175
"ENSG00000099246",591.132166120195,-0.392898278989277,0.225458146556982,-1.74266614442329,0.0813919487295624,0.461839881750573
"ENSG00000103769",857.332207142912,-0.373251925192761,0.214028520517174,-1.74393545444711,0.0811703454644391,0.461839881750573
"ENSG00000117500",237.425739217559,-0.439669076203816,0.253179936203842,-1.73658735678733,0.0824600327684604,0.461839881750573
"ENSG00000153827",690.670278576923,-0.417805663737937,0.239933769017324,-1.74133747595892,0.0816244408209178,0.461839881750573
"ENSG00000157625",264.250308405991,-0.43096300368018,0.248182355965187,-1.73647720444975,0.0824794915947784,0.461839881750573
"ENSG00000162413",234.069147950383,0.47987443843748,0.275597342864793,1.74121576590419,0.0816457647128037,0.461839881750573
"ENSG00000162909",655.887734554784,0.401997519823055,0.231359780757185,1.73754279377087,0.0822914073162256,0.461839881750573
"ENSG00000181789",1236.54775882435,-0.374212191564404,0.215287448896821,-1.73819789997953,0.0821759490209,0.461839881750573
"ENSG00000184557",255.727332986831,0.619880189036244,0.35641636768863,1.73920236339365,0.0819991739002411,0.461839881750573
"ENSG00000196126",435.058088536854,0.497780792018651,0.286168924822113,1.73946487141495,0.0819530260870152,0.461839881750573
"ENSG00000205277",314.080244271507,0.495808312094882,0.285575707242062,1.73617117815494,0.0825335718329384,0.461839881750573
"ENSG00000075420",384.725339532403,-0.471851348635163,0.272334327606554,-1.73261796550619,0.0831635939234347,0.463390302357633
"ENSG00000120833",286.341656519969,0.425864353463192,0.245859133306094,1.73214778615929,0.0832472528104793,0.463390302357633
"ENSG00000232573",1041.97674095269,0.385783458632379,0.222678398705994,1.73246916123973,0.0831900632571371,0.463390302357633
"ENSG00000173020",596.129595176209,-0.389522623918348,0.225529844944161,-1.72714446735327,0.0841417212283405,0.465928763318698
"ENSG00000180867",1007.09034715622,-0.367886203748677,0.21294455023263,-1.72761502159497,0.0840572678613186,0.465928763318698
"ENSG00000212907",6848.95030484541,0.343755671689063,0.199031583250331,1.72714132136861,0.0841422860892749,0.465928763318698
"ENSG00000125691",894.525045377864,0.397394882798357,0.23036066613475,1.7250986874899,0.08450968904867,0.467150781130148
"ENSG00000181885",243.804533426841,-0.439363776436793,0.255009418285358,-1.72293156617902,0.0849009011750196,0.468499946865273
"ENSG00000104133",381.171835346022,-0.409591307343352,0.237956281103074,-1.72128806789484,0.0851985636191667,0.468518526016281
"ENSG00000136938",259.204413293898,0.433496811059166,0.251744461133825,1.72197159415843,0.0850746643204414,0.468518526016281
"ENSG00000130827",304.577714131584,-0.425119819246477,0.247146694736374,-1.72011128734675,0.0854122143771521,0.468883604442849
"ENSG00000131469",485.500531584346,0.434609143248902,0.252949597171378,1.71816499456391,0.0857665245369831,0.470018268719026
"ENSG00000066777",315.546071437568,-0.419969027959332,0.244737227719039,-1.71599977605966,0.0861620834087167,0.471374696861433
"ENSG00000198755",843.801955636013,0.377190047189223,0.21995957147389,1.71481533929974,0.0863790882902707,0.471751315808271
"ENSG00000132182",278.694890056671,-0.431161497142245,0.251830125556493,-1.71211246545451,0.0868759445842363,0.472008597771901
"ENSG00000143878",696.456009182694,0.39468366953113,0.230605940944364,1.71150694520204,0.0869875701885716,0.472008597771901
"ENSG00000184254",1002.73459481944,-0.364793458326718,0.213163012826894,-1.71133562755074,0.0870191730188775,0.472008597771901
"ENSG00000224411",228.84257745765,-0.437402980412328,0.255513192996327,-1.71186064908443,0.0869223520245535,0.472008597771901
"ENSG00000180182",258.534919145999,-0.434316934265471,0.254040513812907,-1.70963649752863,0.0873331121889621,0.472102935839822
"ENSG00000183036",384.275304590299,1.23212971595514,0.72038383983036,1.71037945027374,0.0871957285222419,0.472102935839822
"ENSG00000092621",310.000438282784,-0.512785152412274,0.300440597521188,-1.70677716874169,0.0878634775845971,0.474164936659927
"ENSG00000140403",359.37149439458,-0.440046526647703,0.258611074138583,-1.70157650098114,0.0888347857265441,0.476981379010651
"ENSG00000159140",1126.6105582614,-0.365988801300458,0.215013301727467,-1.70216818382871,0.0887238451511683,0.476981379010651
"ENSG00000231389",484.356668153564,0.441910008410831,0.259638567708081,1.70201989755113,0.0887516383487876,0.476981379010651
"ENSG00000181523",361.960042329963,-0.419377571429653,0.246611532689483,-1.70055944608927,0.0890257447699403,0.477201971965471
"ENSG00000160789",700.997849383572,0.38306056515525,0.225569685589129,1.69819168810204,0.0894715888161855,0.47835950803238
"ENSG00000172466",416.70831566883,-0.402491905306639,0.237064261426493,-1.69781772623471,0.0895421692171163,0.47835950803238
"ENSG00000180921",236.976064157504,-0.434070482968268,0.255841468727314,-1.69663848916892,0.0897650283956233,0.478746818109991
"ENSG00000170471",403.761398752883,-0.420915836296547,0.248275232987946,-1.69535974745006,0.0900071969796492,0.479235644119069
"ENSG00000096060",582.890772002408,-0.548747910259221,0.324338463712847,-1.69189896251422,0.0906652398529009,0.481933428533617
"ENSG00000104490",318.384769839845,-0.431193246264978,0.255763870389671,-1.68590366421978,0.0918143560732445,0.486916496334427
"ENSG00000135373",663.964518782828,-0.374406521722726,0.222354022729848,-1.68383066393908,0.0922143992743905,0.486916496334427
"ENSG00000165475",237.940366016908,-0.438819533903794,0.26057934817932,-1.68401501105075,0.0921787677399199,0.486916496334427
"ENSG00000178464",549.945034783753,-0.443481402300373,0.263361619914874,-1.68392570809566,0.0921960272817658,0.486916496334427
"ENSG00000123124",270.594259809808,-0.420000696978971,0.249875947726532,-1.68083683443845,0.0927946118380042,0.489168947172526
"ENSG00000140937",244.374144345606,0.52551041732108,0.313042406128371,1.67871958250149,0.0932067076367013,0.490269683606327
"ENSG00000223865",460.372545305247,0.457535950788063,0.272637697504066,1.67818300615321,0.0933113782240685,0.490269683606327
"ENSG00000169604",728.830724271884,0.414874736916843,0.247438737138462,1.67667658554484,0.0936057416411922,0.491006064885595
"ENSG00000164951",256.554534382863,-0.493979308316184,0.294983286515171,-1.6746010058803,0.0940125417920671,0.49172951021514
"ENSG00000170571",326.854677094016,-0.430132947235723,0.256888216887052,-1.67439734078906,0.0940525350882601,0.49172951021514
"ENSG00000101972",377.971875701323,-0.408460140480201,0.245338620032897,-1.66488317422439,0.0959360656994319,0.498994864585993
"ENSG00000103067",358.097900455998,-0.39672067358848,0.238191774964146,-1.66555152312962,0.0958027733780379,0.498994864585993
"ENSG00000112977",791.510333106348,-0.374395266691266,0.224657707595647,-1.66651423046266,0.0956110362332334,0.498994864585993
"ENSG00000134970",362.375315137681,-0.400524767481221,0.240732577717398,-1.6637746800992,0.0961574657122874,0.498994864585993
"ENSG00000187239",441.372292037386,0.40848052471828,0.245564742216464,1.66343311760206,0.0962257684848616,0.498994864585993
"ENSG00000057252",359.42861890479,-0.451818301861646,0.271746934063335,-1.66264360412745,0.0963837972855402,0.499001643182374
"ENSG00000100307",387.592196919974,0.388696616680416,0.234141421649078,1.66009334846775,0.0968956748216551,0.5008373841431
"ENSG00000075624",8949.22366819171,0.357436400752324,0.215865240528468,1.65583120226892,0.0977560070552135,0.504192231633862
"ENSG00000103226",295.262579462815,-0.416293274635141,0.251556751045914,-1.6548682271666,0.0979512305311394,0.504192231633862
"ENSG00000116016",614.070463078128,0.384911118815043,0.232640699458306,1.65453043990709,0.0980197837253017,0.504192231633862
"ENSG00000211679",245.162437836956,-0.482460293772273,0.291764047022743,-1.65359748295055,0.098209324464004,0.50435240176353
"ENSG00000101310",446.192989295702,-0.380308986657194,0.230161796441513,-1.65235496306111,0.0984622108516843,0.504836842756462
"ENSG00000153214",404.392950661703,-0.393357949284173,0.238700094997801,-1.64791702025839,0.0993697002475909,0.508670619916928
"ENSG00000149573",247.568067711577,0.422150430920092,0.256393259596415,1.64649582280202,0.0996617193935133,0.509346572309705
"ENSG00000121892",335.92047657533,-0.393447349876547,0.239511721147055,-1.64270603539682,0.100443769460215,0.511700739138117
"ENSG00000182985",256.454880235952,-0.41708167795182,0.253787092582762,-1.64343140428155,0.100293707000197,0.511700739138117
"ENSG00000140564",493.139356956318,-0.380276235309776,0.231958727842589,-1.63941335101578,0.10112720297944,0.514279227062075
"ENSG00000152518",716.167187278583,0.368847280161519,0.225083451491755,1.63871345368555,0.101272950806508,0.514279227062075
"ENSG00000167034",3130.89654664719,-0.440655905404513,0.269550027893361,-1.63478337898316,0.102094466262453,0.517625446782885
"ENSG00000102038",363.901596005998,-0.399727722515356,0.245076890156617,-1.63102984642864,0.102884021907641,0.520799246031681
"ENSG00000112936",396.482453734621,0.389786111251865,0.239750633403092,1.62579804574079,0.10399262423773,0.523912208185017
"ENSG00000137818",981.050331991095,0.346331186073237,0.212857248171424,1.62705845841961,0.103724682704835,0.523912208185017
"ENSG00000189221",724.587676940113,-0.395878567553978,0.243448035941674,-1.62613169591897,0.103921642626425,0.523912208185017
"ENSG00000129636",264.30325315033,-0.405940041762901,0.250411701615881,-1.6210905446647,0.104998221522213,0.525667018110159
"ENSG00000132849",319.874887079032,-0.389156374298902,0.240060526898913,-1.62107606496578,0.105001326481803,0.525667018110159
"ENSG00000152700",382.263959364195,-0.3898984349588,0.240459055411989,-1.62147536631869,0.104915728852528,0.525667018110159
"ENSG00000166557",348.408050198162,-0.409594310844781,0.252654296023644,-1.62116503574691,0.104982249151357,0.525667018110159
"ENSG00000168016",256.865149802614,0.410110212232017,0.253235534296496,1.61948129977623,0.105343746841117,0.526553359406778
"ENSG00000008283",669.172072702474,-0.421183994374414,0.260359279433365,-1.61770302672162,0.105726613409717,0.526957755221208
"ENSG00000135404",1139.53027436211,0.348094004674578,0.215195855649115,1.61756834779457,0.105755655020839,0.526957755221208
"ENSG00000105372",591.574106689764,0.367206927725358,0.227326055767383,1.61533145193489,0.106238936014103,0.528538706670163
"ENSG00000114270",486.467007891269,0.374247945399732,0.23259676528954,1.60899892538859,0.107616576601134,0.534557222929814
"ENSG00000182107",317.763234665256,-0.401006710561005,0.249818733778562,-1.60519070966253,0.108451841377947,0.537867076242031
"ENSG00000164244",302.901517914015,-0.395786156840036,0.24679703222281,-1.60369090857915,0.108782200861988,0.538666450302599
"ENSG00000142949",2331.69243114673,-0.337426609807195,0.210742539733129,-1.60113193204605,0.109347701012046,0.540625900655829
"ENSG00000108861",365.742900234909,0.409225646414309,0.256473662530161,1.5955854584725,0.110581376252486,0.543784396351434
"ENSG00000163017",5197.02219195272,1.13313033596827,0.709467529223166,1.59715602095137,0.110230933228046,0.543784396351434
"ENSG00000169242",330.486689145522,0.394250920343508,0.247149773908523,1.59519029335399,0.110669688704689,0.543784396351434
"ENSG00000188352",260.577346672347,-0.399175703899906,0.250122136352612,-1.59592313467675,0.110505955669029,0.543784396351434
"ENSG00000034510",500.163313120977,0.408439879547589,0.257282203902035,1.58751702742375,0.112395593619238,0.545838092742639
"ENSG00000102893",488.203230625589,-0.358614358810363,0.225936319119233,-1.58723643993294,0.112459104534916,0.545838092742639
"ENSG00000106261",805.504955148226,-0.350519400209414,0.220784164146063,-1.58761114758902,0.112374295876299,0.545838092742639
"ENSG00000116260",309.437499272642,0.427169792913331,0.268642410465736,1.59010556885922,0.111811010926978,0.545838092742639
"ENSG00000117592",527.175369950566,-0.357603051016855,0.224709923607642,-1.59139856965665,0.111519906028949,0.545838092742639
"ENSG00000132254",466.309290963887,-0.376461077783143,0.236764159629833,-1.59002561186506,0.111829032026626,0.545838092742639
"ENSG00000142178",409.214979152087,-0.400618196425731,0.2523580816513,-1.58749897686769,0.112399678507236,0.545838092742639
"ENSG00000187653",615.490468334275,0.37007422800719,0.232854549139105,1.58929352840821,0.111994139138564,0.545838092742639
"ENSG00000172175",313.66966689333,-0.415888872500055,0.262212378987064,-1.58607642441081,0.11272197413202,0.546281226234936
"ENSG00000163932",342.023733671981,-0.395099319616327,0.249452553532855,-1.58386560498483,0.113224305955046,0.547700130632331
"ENSG00000169855",256.513172053432,0.415462022917506,0.262406728261854,1.5832750389804,0.113358789600096,0.547700130632331
"ENSG00000144749",900.138110085482,-0.349760018812588,0.221032933244288,-1.58238871320606,0.113560859746551,0.547845117322757
"ENSG00000117289",1508.53818675017,0.330291458172398,0.208977440824029,1.58051250350281,0.11398954576516,0.549081261295414
"ENSG00000052795",247.573470982047,-0.460151740804425,0.292542044111596,-1.57294224904264,0.115732191102428,0.549987009656911
"ENSG00000053747",291.803165461916,-0.556417325669148,0.353412597153428,-1.57441282554959,0.115392040635605,0.549987009656911
"ENSG00000090661",313.780962830084,-0.419103984839695,0.266037935472763,-1.57535422192675,0.115174704769739,0.549987009656911
"ENSG00000091527",321.981114671933,0.400610261093262,0.2542245739744,1.57581249849435,0.115069021134402,0.549987009656911
"ENSG00000110906",408.842122149895,0.412699617981003,0.262321635501174,1.57325802422864,0.115659084611555,0.549987009656911
"ENSG00000116171",505.054258093883,-0.385642233036941,0.244621204448301,-1.57648734461384,0.114913533053014,0.549987009656911
"ENSG00000128829",330.701270274747,-0.397280762596609,0.252023977347913,-1.57636097476619,0.114942636743556,0.549987009656911
"ENSG00000134107",714.285713540454,0.385634431269713,0.244835326190568,1.57507675575196,0.115238728625942,0.549987009656911
"ENSG00000138326",1310.96896496492,0.344040533254527,0.21813340974666,1.57720238112124,0.114748965289945,0.549987009656911
"ENSG00000125676",269.560939984309,-0.397554139380414,0.253762393519884,-1.56663930327117,0.117199025543771,0.552832144194617
"ENSG00000140263",742.55190409636,-0.491482234943749,0.313677633218886,-1.56683863589595,0.117152414007916,0.552832144194617
"ENSG00000163349",284.613596226359,-0.388376428919471,0.247686695667599,-1.56801489830798,0.116877655477897,0.552832144194617
